# Blocks, # Threads, Sync. time, Async. time
10001,251,11.74,0.10
10001,251,11.79,0.10
10001,251,12.66,0.10
10001,251,11.79,0.10
10001,251,11.96,0.10
10001,301,12.05,0.10
10001,301,11.72,0.10
10001,301,11.87,0.10
10001,301,11.78,0.10
10001,301,12.63,0.10
10001,301,12.01,0.10
10001,301,11.69,0.10
10001,301,12.69,0.10
10001,301,11.79,0.10
10001,301,11.76,0.10
10001,351,11.71,0.10
10001,351,11.73,0.10
10001,351,11.72,0.10
10001,351,11.70,0.10
10001,351,12.75,0.10
10001,351,11.92,0.10
10001,351,11.73,0.10
10001,351,11.98,0.10
10001,351,11.73,0.10
10001,351,11.78,0.10
10001,401,11.80,0.10
10001,401,11.69,0.10
10001,401,11.88,0.10
10001,401,11.99,0.10
10001,401,11.89,0.10
10001,401,11.79,0.10
10001,401,11.72,0.10
10001,401,11.69,0.10
10001,401,11.75,0.11
10001,401,12.06,0.10
10001,451,11.75,0.10
10001,451,11.67,0.10
10001,451,12.70,0.10
10001,451,11.95,0.10
10001,451,12.13,0.10
10001,451,11.98,0.10
10001,451,11.76,0.10
10001,451,11.97,0.10
10001,451,11.78,0.10
10001,451,11.74,0.10
10001,501,11.85,0.10
10001,501,11.73,0.10
10001,501,11.66,0.10
10001,501,11.87,0.10
10001,501,12.12,0.10
10001,501,11.72,0.10
10001,501,11.63,0.10
10001,501,11.93,0.10
10001,501,12.55,0.10
10001,501,11.75,0.10
10001,551,11.78,0.10
10001,551,11.77,0.10
10001,551,11.81,0.10
10001,551,11.81,0.10
10001,551,11.90,0.10
10001,551,12.12,0.10
10001,551,11.87,0.10
10001,551,11.86,0.10
10001,551,12.62,0.10
10001,551,11.75,0.10
10001,601,11.75,0.10
10001,601,12.89,0.10
10001,601,11.67,0.10
10001,601,11.77,0.10
10001,601,12.64,0.10
10001,601,11.77,0.10
10001,601,11.75,0.10
10001,601,11.80,0.10
10001,601,11.75,0.10
10001,601,11.68,0.10
10001,651,11.86,0.10
10001,651,11.80,0.10
10001,651,11.89,0.10
10001,651,12.05,0.10
10001,651,11.73,0.10
10001,651,11.76,0.10
10001,651,11.71,0.10
10001,651,12.10,0.10
10001,651,12.71,0.10
10001,651,11.77,0.09
10001,701,11.75,0.10
10001,701,11.96,0.10
10001,701,11.82,0.10
10001,701,12.12,0.10
10001,701,11.91,0.10
10001,701,11.76,0.10
10001,701,11.81,0.10
10001,701,11.77,0.10
10001,701,11.90,0.10
10001,701,12.73,0.10
10001,751,11.82,0.10
10001,751,11.90,0.10
10001,751,12.70,0.10
10001,751,11.79,0.10
10001,751,11.95,0.11
10001,751,12.22,0.10
10001,751,11.65,0.10
10001,751,11.74,0.10
10001,751,11.80,0.10
10001,751,11.78,0.10
10001,801,11.76,0.10
10001,801,11.92,0.10
10001,801,11.77,0.10
10001,801,11.74,0.10
10001,801,11.96,0.10
10001,801,11.87,0.10
10001,801,11.81,0.10
10001,801,11.94,0.10
10001,801,12.95,0.10
10001,801,11.73,0.10
10001,851,11.79,0.10
10001,851,11.81,0.10
10001,851,12.11,0.10
10001,851,11.81,0.10
10001,851,11.78,0.10
10001,851,12.05,0.10
10001,851,11.77,0.10
10001,851,11.85,0.10
10001,851,11.81,0.10
10001,851,11.91,0.10
10001,901,11.67,0.10
10001,901,11.80,0.10
10001,901,11.87,0.10
10001,901,11.73,0.10
10001,901,11.76,0.10
10001,901,12.61,0.25
10001,901,11.88,0.10
10001,901,11.73,0.10
10001,901,11.71,0.10
10001,901,11.73,0.10
10001,951,11.73,0.10
10001,951,11.72,0.10
10001,951,11.68,0.17
10001,951,11.71,0.10
10001,951,11.66,0.10
10001,951,11.77,0.10
10001,951,11.72,0.10
10001,951,11.67,0.10
10001,951,11.98,0.10
10001,951,12.10,0.10
10001,1001,11.85,0.10
10001,1001,11.76,0.10
10001,1001,12.56,0.10
10001,1001,11.73,0.10
10001,1001,11.70,0.10
10001,1001,11.71,0.10
10001,1001,11.83,0.10
10001,1001,11.79,0.10
10001,1001,11.85,0.10
10001,1001,12.61,0.10
11001,1,11.75,0.10
11001,1,11.74,0.10
11001,1,11.81,0.10
11001,1,11.77,0.10
11001,1,11.83,0.10
11001,1,12.63,0.10
11001,1,11.73,0.10
11001,1,11.73,0.10
11001,1,11.75,0.10
11001,1,11.69,0.10
11001,51,11.95,0.10
11001,51,11.81,0.10
11001,51,11.67,0.10
11001,51,12.64,0.10
11001,51,11.72,0.10
11001,51,11.77,0.10
11001,51,11.90,0.10
11001,51,11.76,0.10
11001,51,12.83,0.10
11001,51,11.87,0.10
11001,101,11.86,0.10
11001,101,12.24,0.10
11001,101,11.70,0.10
11001,101,11.75,0.10
11001,101,11.83,0.10
11001,101,11.72,0.10
11001,101,12.63,0.10
11001,101,11.77,0.10
11001,101,11.74,0.10
11001,101,12.57,0.10
11001,151,11.93,0.10
11001,151,11.71,0.10
11001,151,11.80,0.10
11001,151,11.67,0.10
11001,151,11.78,0.10
11001,151,11.68,0.10
11001,151,11.85,0.10
11001,151,11.84,0.10
11001,151,11.74,0.10
11001,151,11.70,0.10
11001,201,12.50,0.10
11001,201,12.58,0.10
11001,201,11.73,0.10
11001,201,11.81,0.10
11001,201,11.70,0.10
11001,201,11.64,0.10
11001,201,11.72,0.10
11001,201,11.75,0.10
11001,201,11.73,0.10
11001,201,11.67,0.10
11001,251,12.04,0.10
11001,251,11.85,0.10
11001,251,11.70,0.10
11001,251,12.12,0.10
11001,251,11.88,0.10
11001,251,11.84,0.10
11001,251,11.73,0.10
11001,251,11.80,0.10
11001,251,11.77,0.10
11001,251,11.70,0.10
11001,301,11.66,0.10
11001,301,11.76,0.16
11001,301,11.64,0.10
11001,301,12.20,0.10
11001,301,11.96,0.10
11001,301,11.64,0.10
11001,301,11.68,0.10
11001,301,12.54,0.09
11001,301,11.88,0.10
11001,301,11.72,0.10
11001,351,11.75,0.10
11001,351,11.65,0.10
11001,351,11.64,0.10
11001,351,11.67,0.10
11001,351,11.80,0.10
11001,351,11.84,0.10
11001,351,11.80,0.10
11001,351,11.85,0.10
11001,351,11.62,0.10
11001,351,11.90,0.10
11001,401,11.72,0.10
11001,401,11.73,0.10
11001,401,11.75,0.10
11001,401,11.88,0.10
11001,401,11.67,0.10
11001,401,11.74,0.10
11001,401,11.72,0.10
11001,401,11.68,0.10
11001,401,12.12,0.10
11001,401,11.74,0.10
11001,451,11.62,0.10
11001,451,11.79,0.10
11001,451,11.92,0.10
11001,451,11.91,0.10
11001,451,11.69,0.10
11001,451,11.61,0.10
11001,451,12.62,0.10
11001,451,11.87,0.10
11001,451,11.91,0.10
11001,451,11.91,0.10
11001,501,11.71,0.10
11001,501,11.75,0.11
11001,501,11.77,0.10
11001,501,12.21,0.10
11001,501,11.90,0.10
11001,501,11.67,0.10
11001,501,11.76,0.10
11001,501,11.72,0.10
11001,501,11.70,0.10
11001,501,12.11,0.10
11001,551,11.90,0.10
11001,551,11.69,0.10
11001,551,11.74,0.10
11001,551,12.15,0.10
11001,551,11.80,0.10
11001,551,11.73,0.10
11001,551,11.63,0.10
11001,551,11.66,0.10
11001,551,11.71,0.10
11001,551,11.86,0.10
11001,601,11.95,0.10
11001,601,12.57,0.10
11001,601,11.63,0.10
11001,601,11.68,0.10
11001,601,11.81,0.10
11001,601,11.89,0.10
11001,601,11.77,0.10
11001,601,11.76,0.10
11001,601,12.65,0.10
11001,601,11.64,0.10
11001,651,11.69,0.10
11001,651,12.75,0.10
11001,651,11.89,0.10
11001,651,11.84,0.10
11001,651,11.81,0.10
11001,651,11.64,0.10
11001,651,11.73,0.10
11001,651,11.88,0.10
11001,651,12.04,0.10
11001,651,11.96,0.10
11001,701,11.74,0.10
11001,701,12.95,0.10
11001,701,11.95,0.10
11001,701,11.71,0.10
11001,701,12.64,0.10
11001,701,11.79,0.11
11001,701,11.78,0.10
11001,701,11.86,0.10
11001,701,11.82,0.10
11001,701,11.90,0.10
11001,751,11.75,0.10
11001,751,11.78,0.10
11001,751,11.76,0.10
11001,751,12.13,0.10
11001,751,11.86,0.10
11001,751,11.74,0.10
11001,751,12.57,0.10
11001,751,11.69,0.10
11001,751,11.85,0.10
11001,751,11.76,0.10
11001,801,11.73,0.10
11001,801,11.69,0.10
11001,801,11.95,0.10
11001,801,11.70,0.10
11001,801,11.80,0.10
11001,801,11.72,0.10
11001,801,11.67,0.10
11001,801,11.69,0.10
11001,801,11.78,0.10
11001,801,12.14,0.10
11001,851,11.91,0.10
11001,851,11.73,0.10
11001,851,12.63,0.10
11001,851,12.18,0.10
11001,851,12.11,0.10
11001,851,11.58,0.10
11001,851,11.67,0.10
11001,851,11.74,0.10
11001,851,12.07,0.10
11001,851,11.79,0.10
11001,901,11.72,0.17
11001,901,11.69,0.10
11001,901,11.66,0.10
11001,901,11.82,0.10
11001,901,11.81,0.10
11001,901,11.77,0.10
11001,901,11.71,0.10
11001,901,11.74,0.10
11001,901,11.70,0.10
11001,901,11.78,0.10
11001,951,12.66,0.10
11001,951,11.71,0.10
11001,951,11.63,0.10
11001,951,11.73,0.10
11001,951,11.77,0.10
11001,951,11.70,0.10
11001,951,11.67,0.10
11001,951,11.92,0.10
11001,951,11.75,0.10
11001,951,11.74,0.10
11001,1001,11.73,0.10
11001,1001,11.79,0.10
11001,1001,11.94,0.10
11001,1001,12.00,0.10
11001,1001,11.75,0.10
11001,1001,11.67,0.10
11001,1001,11.89,0.10
11001,1001,11.81,0.10
11001,1001,11.70,0.10
11001,1001,11.69,0.10
12001,1,11.94,0.10
12001,1,11.75,0.10
12001,1,11.69,0.10
12001,1,11.94,0.10
12001,1,11.69,0.10
12001,1,11.74,0.10
12001,1,11.69,0.10
12001,1,11.83,0.10
12001,1,12.05,0.10
12001,1,11.91,0.10
12001,51,11.70,0.10
12001,51,12.61,0.10
12001,51,11.80,0.10
12001,51,11.67,0.10
12001,51,11.78,0.10
12001,51,11.71,0.12
12001,51,11.71,0.10
12001,51,12.79,0.10
12001,51,11.96,0.10
12001,51,11.78,0.10
12001,101,11.74,0.10
12001,101,11.70,0.10
12001,101,11.82,0.10
12001,101,12.55,0.10
12001,101,11.81,0.10
12001,101,11.73,0.10
12001,101,11.78,0.10
12001,101,11.77,0.10
12001,101,11.73,0.10
12001,101,11.72,0.10
12001,151,12.20,0.10
12001,151,11.76,0.10
12001,151,11.74,0.10
12001,151,11.73,0.10
12001,151,12.10,0.10
12001,151,11.80,0.10
12001,151,11.80,0.10
12001,151,12.64,0.10
12001,151,11.86,0.10
12001,151,11.85,0.10
12001,201,11.70,0.10
12001,201,11.72,0.10
12001,201,12.68,0.10
12001,201,11.73,0.10
12001,201,11.72,0.10
12001,201,11.74,0.10
12001,201,11.70,0.10
12001,201,11.64,0.10
12001,201,11.77,0.16
12001,201,11.73,0.10
12001,251,11.68,0.10
12001,251,11.69,0.10
12001,251,11.80,0.10
12001,251,11.70,0.10
12001,251,13.17,0.10
12001,251,11.75,0.10
12001,251,11.91,0.10
12001,251,12.67,0.10
12001,251,11.79,0.10
12001,251,12.36,0.10
12001,301,11.87,0.10
12001,301,11.74,0.10
12001,301,12.31,0.10
12001,301,11.80,0.10
12001,301,11.99,0.10
12001,301,12.66,0.10
12001,301,12.17,0.10
12001,301,12.02,0.10
12001,301,11.77,0.10
12001,301,11.88,0.10
12001,351,11.77,0.11
12001,351,11.69,0.10
12001,351,12.91,0.10
12001,351,11.69,0.10
12001,351,11.78,0.10
12001,351,12.16,0.10
12001,351,11.85,0.10
12001,351,11.65,0.10
12001,351,12.61,0.10
12001,351,11.99,0.10
12001,401,11.83,0.10
12001,401,11.85,0.10
12001,401,11.91,0.10
12001,401,11.78,0.11
12001,401,11.75,0.10
12001,401,11.90,0.10
12001,401,11.78,0.10
12001,401,11.79,0.10
12001,401,11.64,0.10
12001,401,11.83,0.10
12001,451,11.99,0.10
12001,451,11.83,0.10
12001,451,11.79,0.10
12001,451,11.69,0.10
12001,451,11.94,0.10
12001,451,11.69,0.10
12001,451,11.79,0.10
12001,451,11.76,0.10
12001,451,11.78,0.10
12001,451,11.75,0.10
12001,501,11.77,0.10
12001,501,11.70,0.10
12001,501,11.78,0.10
12001,501,11.91,0.10
12001,501,11.66,0.10
12001,501,11.68,0.10
12001,501,11.91,0.10
12001,501,11.78,0.10
12001,501,11.78,0.10
12001,501,12.84,0.10
12001,551,11.90,0.10
12001,551,11.86,0.10
12001,551,11.98,0.10
12001,551,12.54,0.10
12001,551,11.77,0.10
12001,551,11.63,0.10
12001,551,11.75,0.10
12001,551,11.83,0.10
12001,551,11.80,0.10
12001,551,11.82,0.10
12001,601,11.81,0.10
12001,601,11.99,0.10
12001,601,11.77,0.10
12001,601,11.74,0.10
12001,601,11.90,0.10
12001,601,11.90,0.10
12001,601,12.61,0.10
12001,601,11.79,0.10
12001,601,11.69,0.10
12001,601,12.82,0.10
12001,651,11.76,0.10
12001,651,11.74,0.10
12001,651,12.66,0.10
12001,651,11.81,0.10
12001,651,12.82,0.10
12001,651,11.97,0.10
12001,651,11.74,0.10
12001,651,11.94,0.10
12001,651,11.74,0.10
12001,651,11.84,0.10
12001,701,11.81,0.10
12001,701,12.63,0.10
12001,701,11.84,0.10
12001,701,11.74,0.10
12001,701,12.64,0.10
12001,701,11.92,0.10
12001,701,12.63,0.10
12001,701,11.67,0.10
12001,701,12.49,0.10
12001,701,11.91,0.10
12001,751,11.78,0.10
12001,751,12.03,0.10
12001,751,11.92,0.10
12001,751,11.97,0.10
12001,751,11.87,0.10
12001,751,11.87,0.10
12001,751,11.79,0.10
12001,751,11.93,0.10
12001,751,11.81,0.10
12001,751,12.68,0.10
12001,801,12.54,0.10
12001,801,12.05,0.10
12001,801,12.04,0.10
12001,801,11.84,0.11
12001,801,11.91,0.10
12001,801,12.54,0.10
12001,801,12.02,0.10
12001,801,11.94,0.10
12001,801,11.72,0.10
12001,801,11.59,0.10
12001,851,11.73,0.10
12001,851,11.85,0.10
12001,851,11.81,0.10
12001,851,11.71,0.10
12001,851,11.74,0.10
12001,851,11.77,0.10
12001,851,11.93,0.10
12001,851,11.87,0.10
12001,851,11.95,0.10
12001,851,11.77,0.10
12001,901,12.00,0.10
12001,901,11.70,0.10
12001,901,11.83,0.10
12001,901,11.75,0.10
12001,901,12.04,0.10
12001,901,11.79,0.10
12001,901,11.74,0.10
12001,901,11.78,0.10
12001,901,11.69,0.10
12001,901,12.03,0.10
12001,951,11.75,0.10
12001,951,11.79,0.10
12001,951,11.65,0.10
12001,951,11.90,0.10
12001,951,11.79,0.10
12001,951,11.84,0.10
12001,951,11.73,0.10
12001,951,11.98,0.10
12001,951,11.83,0.10
12001,951,11.70,0.10
12001,1001,11.86,0.10
12001,1001,11.73,0.10
12001,1001,11.91,0.10
12001,1001,11.82,0.10
12001,1001,11.77,0.10
12001,1001,11.74,0.10
12001,1001,12.04,0.10
12001,1001,11.68,0.10
12001,1001,11.65,0.10
12001,1001,11.99,0.10
13001,1,11.75,0.10
13001,1,11.95,0.10
13001,1,11.83,0.10
13001,1,11.86,0.10
13001,1,11.81,0.16
13001,1,11.85,0.10
13001,1,11.97,0.10
13001,1,11.89,0.10
13001,1,11.87,0.10
13001,1,11.81,0.10
13001,51,11.77,0.10
13001,51,11.97,0.10
13001,51,11.86,0.10
13001,51,11.75,0.10
13001,51,11.80,0.10
13001,51,11.69,0.10
13001,51,12.08,0.10
13001,51,11.69,0.10
13001,51,11.78,0.10
13001,51,11.78,0.10
13001,101,11.88,0.10
13001,101,11.76,0.10
13001,101,11.85,0.10
13001,101,11.71,0.10
13001,101,11.78,0.10
13001,101,11.84,0.11
13001,101,11.64,0.10
13001,101,11.80,0.10
13001,101,11.84,0.10
13001,101,12.12,0.10
13001,151,11.78,0.10
13001,151,12.04,0.10
13001,151,11.73,0.10
13001,151,12.64,0.10
13001,151,11.75,0.10
13001,151,11.82,0.10
13001,151,11.90,0.09
13001,151,11.78,0.10
13001,151,11.75,0.10
13001,151,11.91,0.10
13001,201,12.04,0.10
13001,201,12.08,0.10
13001,201,11.87,0.10
13001,201,11.87,0.10
13001,201,11.75,0.10
13001,201,11.90,0.10
13001,201,11.82,0.10
13001,201,12.65,0.10
13001,201,11.78,0.10
13001,201,12.00,0.10
13001,251,12.00,0.10
13001,251,11.80,0.10
13001,251,11.82,0.10
13001,251,11.77,0.10
13001,251,11.84,0.10
13001,251,11.76,0.10
13001,251,11.88,0.13
13001,251,11.80,0.10
13001,251,11.88,0.10
13001,251,11.71,0.10
13001,301,11.73,0.10
13001,301,11.82,0.10
13001,301,11.72,0.10
13001,301,11.60,0.10
13001,301,11.96,0.10
13001,301,11.69,0.10
13001,301,11.90,0.10
13001,301,11.81,0.10
13001,301,11.70,0.10
13001,301,11.72,0.10
13001,351,11.90,0.10
13001,351,11.84,0.10
13001,351,12.97,0.10
13001,351,11.79,0.10
13001,351,11.82,0.10
13001,351,11.77,0.10
13001,351,11.71,0.10
13001,351,11.77,0.10
13001,351,11.82,0.10
13001,351,11.83,0.10
13001,401,11.72,0.10
13001,401,11.72,0.10
13001,401,12.84,0.10
13001,401,11.96,0.10
13001,401,11.76,0.10
13001,401,12.03,0.10
13001,401,11.86,0.10
13001,401,11.94,0.11
13001,401,11.75,0.10
13001,401,11.75,0.10
13001,451,12.61,0.10
13001,451,11.65,0.10
13001,451,11.81,0.10
13001,451,11.90,0.10
13001,451,11.80,0.10
13001,451,11.85,0.10
13001,451,11.73,0.10
13001,451,12.65,0.10
13001,451,11.77,0.10
13001,451,11.64,0.10
13001,501,11.77,0.10
13001,501,11.89,0.10
13001,501,11.90,0.10
13001,501,11.66,0.10
13001,501,11.74,0.10
13001,501,11.78,0.10
13001,501,11.87,0.10
13001,501,12.62,0.10
13001,501,11.68,0.10
13001,501,11.73,0.10
13001,551,11.82,0.10
13001,551,11.77,0.10
13001,551,11.87,0.10
13001,551,12.60,0.10
13001,551,11.90,0.10
13001,551,12.65,0.10
13001,551,11.73,0.10
13001,551,11.78,0.10
13001,551,12.05,0.10
13001,551,12.66,0.10
13001,601,11.82,0.10
13001,601,11.74,0.10
13001,601,11.78,0.10
13001,601,11.81,0.10
13001,601,11.80,0.10
13001,601,11.81,0.10
13001,601,11.89,0.10
13001,601,11.78,0.10
13001,601,11.80,0.10
13001,601,11.72,0.10
13001,651,11.95,0.10
13001,651,11.81,0.10
13001,651,11.71,0.10
13001,651,11.97,0.10
13001,651,11.75,0.10
13001,651,11.78,0.10
13001,651,11.90,0.10
13001,651,11.80,0.10
13001,651,12.02,0.10
13001,651,12.02,0.10
13001,701,11.94,0.10
13001,701,11.80,0.33
13001,701,12.01,0.10
13001,701,11.74,0.10
13001,701,11.89,0.10
13001,701,11.73,0.10
13001,701,12.05,0.10
13001,701,11.86,0.10
13001,701,11.79,0.10
13001,701,11.86,0.10
13001,751,11.76,0.10
13001,751,11.90,0.10
13001,751,12.63,0.10
13001,751,11.80,0.10
13001,751,11.82,0.10
13001,751,11.74,0.10
13001,751,11.74,0.10
13001,751,11.91,0.10
13001,751,11.68,0.10
13001,751,11.89,0.10
13001,801,11.75,0.10
13001,801,11.65,0.10
13001,801,11.65,0.10
13001,801,11.85,0.10
13001,801,11.75,0.10
13001,801,11.82,0.10
13001,801,12.05,0.10
13001,801,11.74,0.10
13001,801,12.06,0.10
13001,801,11.81,0.10
13001,851,11.73,0.10
13001,851,11.74,0.10
13001,851,11.70,0.10
13001,851,11.81,0.10
13001,851,11.79,0.10
13001,851,11.77,0.10
13001,851,11.68,0.10
13001,851,11.82,0.10
13001,851,12.55,0.10
13001,851,12.67,0.17
13001,901,11.78,0.10
13001,901,12.62,0.10
13001,901,11.75,0.10
13001,901,11.95,0.10
13001,901,11.74,0.10
13001,901,11.83,0.10
13001,901,11.73,0.10
13001,901,11.79,0.10
13001,901,11.78,0.10
13001,901,11.79,0.10
13001,951,11.78,0.10
13001,951,11.87,0.10
13001,951,11.86,0.10
13001,951,11.89,0.10
13001,951,11.84,0.10
13001,951,11.69,0.10
13001,951,11.70,0.10
13001,951,11.84,0.10
13001,951,11.76,0.10
13001,951,12.65,0.10
13001,1001,11.88,0.10
13001,1001,12.14,0.10
13001,1001,11.90,0.10
13001,1001,11.71,0.10
13001,1001,11.68,0.10
13001,1001,12.86,0.10
13001,1001,11.83,0.10
13001,1001,11.82,0.10
13001,1001,11.71,0.10
13001,1001,11.95,0.10
14001,1,11.71,0.10
14001,1,11.72,0.10
14001,1,11.89,0.26
14001,1,11.80,0.10
14001,1,12.00,0.10
14001,1,11.85,0.10
14001,1,12.11,0.10
14001,1,11.72,0.10
14001,1,11.78,0.10
14001,1,11.84,0.10
14001,51,11.72,0.10
14001,51,11.86,0.12
14001,51,11.72,0.10
14001,51,11.84,0.10
14001,51,11.80,0.10
14001,51,11.76,0.11
14001,51,11.76,0.10
14001,51,11.70,0.10
14001,51,11.74,0.10
14001,51,11.73,0.10
14001,101,11.77,0.10
14001,101,11.69,0.10
14001,101,11.85,0.10
14001,101,11.71,0.10
14001,101,11.83,0.10
14001,101,11.71,0.10
14001,101,11.78,0.10
14001,101,11.79,0.10
14001,101,11.95,0.10
14001,101,11.77,0.10
14001,151,11.80,0.10
14001,151,11.71,0.10
14001,151,11.74,0.10
14001,151,11.78,0.10
14001,151,12.61,0.10
14001,151,11.78,0.10
14001,151,11.99,0.10
14001,151,12.02,0.10
14001,151,11.74,0.10
14001,151,11.73,0.10
14001,201,11.71,0.10
14001,201,11.90,0.10
14001,201,11.70,0.10
14001,201,11.78,0.10
14001,201,11.72,0.10
14001,201,11.62,0.11
14001,201,11.72,0.10
14001,201,11.81,0.10
14001,201,11.76,0.10
14001,201,11.78,0.10
14001,251,11.76,0.10
14001,251,11.94,0.10
14001,251,11.73,0.10
14001,251,11.76,0.10
14001,251,11.76,0.10
14001,251,11.84,0.10
14001,251,11.80,0.10
14001,251,11.80,0.10
14001,251,11.79,0.10
14001,251,11.89,0.10
14001,301,11.80,0.10
14001,301,11.85,0.10
14001,301,11.81,0.10
14001,301,11.93,0.10
14001,301,12.17,0.10
14001,301,11.70,0.09
14001,301,11.67,0.10
14001,301,11.78,0.10
14001,301,11.74,0.10
14001,301,11.91,0.10
14001,351,11.72,0.10
14001,351,11.75,0.10
14001,351,12.44,0.10
14001,351,11.78,0.10
14001,351,11.70,0.10
14001,351,11.88,0.10
14001,351,12.65,0.10
14001,351,11.79,0.10
14001,351,11.69,0.10
14001,351,11.79,0.10
14001,401,11.78,0.10
14001,401,11.98,0.10
14001,401,11.92,0.10
14001,401,12.73,0.10
14001,401,11.81,0.10
14001,401,11.86,0.10
14001,401,11.89,0.10
14001,401,11.80,0.10
14001,401,11.70,0.10
14001,401,12.18,0.10
14001,451,12.03,0.10
14001,451,11.74,0.10
14001,451,11.72,0.10
14001,451,11.80,0.10
14001,451,11.84,0.10
14001,451,11.65,0.10
14001,451,11.96,0.10
14001,451,12.36,0.10
14001,451,11.87,0.10
14001,451,12.51,0.10
14001,501,11.70,0.10
14001,501,11.81,0.16
14001,501,12.69,0.10
14001,501,11.72,0.10
14001,501,11.86,0.10
14001,501,11.83,0.10
14001,501,11.74,0.10
14001,501,11.77,0.10
14001,501,11.94,0.10
14001,501,11.74,0.10
14001,551,12.03,0.10
14001,551,11.79,0.10
14001,551,12.61,0.10
14001,551,11.69,0.10
14001,551,12.17,0.10
14001,551,11.75,0.10
14001,551,11.92,0.10
14001,551,12.61,0.10
14001,551,11.92,0.10
14001,551,11.81,0.10
14001,601,11.85,0.10
14001,601,11.78,0.10
14001,601,12.69,0.10
14001,601,11.78,0.10
14001,601,11.77,0.10
14001,601,12.33,0.10
14001,601,11.76,0.10
14001,601,11.81,0.10
14001,601,11.77,0.10
14001,601,11.88,0.10
14001,651,11.98,0.10
14001,651,11.67,0.10
14001,651,11.68,0.10
14001,651,11.88,0.10
14001,651,11.79,0.10
14001,651,11.85,0.10
14001,651,11.81,0.10
14001,651,11.79,0.10
14001,651,11.81,0.10
14001,651,11.79,0.10
14001,701,12.65,0.10
14001,701,11.94,0.10
14001,701,11.77,0.10
14001,701,11.76,0.10
14001,701,11.78,0.10
14001,701,11.80,0.10
14001,701,11.77,0.10
14001,701,11.97,0.10
14001,701,12.13,0.10
14001,701,11.82,0.16
14001,751,11.66,0.10
14001,751,11.78,0.10
14001,751,12.16,0.10
14001,751,11.76,0.10
14001,751,11.80,0.10
14001,751,11.87,0.10
14001,751,12.24,0.10
14001,751,12.09,0.10
14001,751,11.78,0.10
14001,751,11.86,0.10
14001,801,11.71,0.10
14001,801,11.78,0.10
14001,801,11.80,0.10
14001,801,11.75,0.10
14001,801,11.68,0.10
14001,801,11.77,0.10
14001,801,12.14,0.10
14001,801,11.76,0.10
14001,801,11.80,0.10
14001,801,12.19,0.10
14001,851,11.63,0.10
14001,851,11.85,0.10
14001,851,11.90,0.10
14001,851,11.75,0.10
14001,851,11.70,0.10
14001,851,11.77,0.10
14001,851,11.79,0.10
14001,851,11.71,0.10
14001,851,11.76,0.10
14001,851,11.77,0.10
14001,901,11.69,0.10
14001,901,11.73,0.10
14001,901,12.58,0.10
14001,901,11.76,0.10
14001,901,12.01,0.10
14001,901,11.74,0.10
14001,901,11.91,0.10
14001,901,11.77,0.10
14001,901,11.84,0.10
14001,901,11.72,0.10
14001,951,11.86,0.10
14001,951,11.77,0.10
14001,951,11.77,0.10
14001,951,11.65,0.10
14001,951,11.61,0.10
14001,951,11.83,0.10
14001,951,11.83,0.10
14001,951,11.80,0.10
14001,951,11.76,0.10
14001,951,11.68,0.10
14001,1001,11.82,0.10
14001,1001,11.71,0.10
14001,1001,11.75,0.10
14001,1001,11.78,0.10
14001,1001,11.73,0.10
14001,1001,11.78,0.10
14001,1001,11.78,0.10
14001,1001,11.99,0.10
14001,1001,11.75,0.10
14001,1001,11.66,0.10
15001,1,12.08,0.10
15001,1,12.17,0.10
15001,1,11.94,0.10
15001,1,11.72,0.10
15001,1,12.23,0.10
15001,1,12.09,0.10
15001,1,11.88,0.10
15001,1,12.11,0.10
15001,1,12.25,0.10
15001,1,11.97,0.11
15001,51,11.89,0.10
15001,51,11.82,0.10
15001,51,11.87,0.10
15001,51,11.74,0.10
15001,51,11.79,0.10
15001,51,11.79,0.10
15001,51,11.70,0.10
15001,51,12.14,0.10
15001,51,11.76,0.10
15001,51,11.85,0.10
15001,101,11.71,0.10
15001,101,11.74,0.10
15001,101,11.70,0.10
15001,101,11.92,0.10
15001,101,11.73,0.10
15001,101,12.67,0.10
15001,101,11.77,0.10
15001,101,11.78,0.10
15001,101,11.74,0.10
15001,101,11.74,0.10
15001,151,11.80,0.10
15001,151,12.62,0.10
15001,151,11.81,0.10
15001,151,11.72,0.10
15001,151,11.72,0.10
15001,151,11.74,0.10
15001,151,11.87,0.10
15001,151,11.64,0.10
15001,151,12.07,0.10
15001,151,11.85,0.10
15001,201,11.73,0.10
15001,201,12.15,0.10
15001,201,11.74,0.10
15001,201,11.72,0.10
15001,201,11.80,0.10
15001,201,11.78,0.10
15001,201,11.76,0.10
15001,201,11.74,0.10
15001,201,11.78,0.11
15001,201,12.78,0.10
15001,251,11.77,0.10
15001,251,11.80,0.10
15001,251,11.78,0.10
15001,251,11.73,0.10
15001,251,11.77,0.10
15001,251,11.77,0.10
15001,251,11.77,0.10
15001,251,11.84,0.10
15001,251,11.77,0.10
15001,251,12.11,0.10
15001,301,11.86,0.10
15001,301,11.84,0.10
15001,301,11.81,0.10
15001,301,11.82,0.10
15001,301,11.67,0.10
15001,301,11.77,0.10
15001,301,11.81,0.10
15001,301,12.70,0.10
15001,301,11.81,0.10
15001,301,12.69,0.10
15001,351,11.75,0.10
15001,351,12.18,0.10
15001,351,11.77,0.10
15001,351,11.79,0.10
15001,351,11.79,0.10
15001,351,12.64,0.10
